RT(milliseconds),TIC
23410,907339
23420,906956
23430,906670
23440,906362
23450,906257
23460,906405
23470,906593
23480,906632
23490,906606
23500,906804
23510,907206
23520,907532
23530,907335
23540,907022
23550,906668
23560,906730
23570,906571
23580,906833
23590,906686
23600,906975
23610,906667
23620,906780
23630,906521
23640,906483
23650,906660
23660,907094
23670,907427
23680,907403
23690,907081
23700,906926
23710,906866
23720,906884
23730,907003
23740,907226
23750,907400
23760,907188
23770,906720
23780,906516
23790,906679
23800,906844
23810,906793
23820,906943
23830,906804
23840,906794
23850,906783
23860,907016
23870,907113
23880,907027
23890,907031
23900,906611
23910,906326
23920,906296
23930,906806
23940,907003
23950,906771
23960,906782
23970,906649
23980,906614
23990,906380
24000,906779
24010,906960
24020,907215
24030,907003
24040,906735
24050,906428
24060,906328
24070,906786
24080,906969
24090,906910
24100,906731
24110,906571
24120,907016
24130,907234
24140,907327
24150,906857
24160,906728
24170,906745
24180,906952
24190,906821
24200,906886
24210,906798
24220,906743
24230,906784
24240,906799
24250,906993
24260,906721
24270,906515
24280,906274
24290,906289
24300,906545
24310,906730
24320,907070
24330,907315
24340,907536
24350,907427
24360,907196
24370,907048
24380,907331
24390,907161
24400,906998
24410,906805
24420,906835
24430,906829
24440,906749
24450,907068
24460,907363
24470,907154
24480,907109
24490,907134
24500,907241
24510,907221
24520,907186
24530,907134
24540,907084
24550,907011
24560,907251
24570,907155
24580,907050
24590,906761
24600,906596
24610,906771
24620,906892
24630,907041
24640,907075
24650,907414
24660,907364
24670,907171
24680,906836
24690,906721
24700,906441
24710,906511
24720,906671
24730,906741
24740,906738
24750,907097
24760,907488
24770,907372
24780,907138
24790,906643
24800,906985
24810,907256
24820,907643
24830,907451
24840,906988
24850,906708
24860,906831
24870,906949
24880,907125
24890,906952
24900,907036
24910,907220
24920,907170
24930,907138
24940,907190
24950,907387
24960,907172
24970,906706
24980,906410
24990,906465
25000,906831
25010,907141
25020,907344
25030,907326
25040,907216
25050,907423
25060,907891
25070,908176
25080,908216
25090,907616
25100,907668
25110,907378
25120,907306
25130,907031
25140,906880
25150,907108
25160,907232
25170,907376
25180,907146
25190,906804
25200,906715
25210,906699
25220,906817
25230,906858
25240,907004
25250,907070
25260,906917
25270,907270
25280,907091
25290,906981
25300,906681
25310,906859
25320,907224
25330,907183
25340,906845
25350,906750
25360,906696
25370,906940
25380,906693
25390,906666
25400,906581
25410,906770
25420,906821
25430,906945
25440,906913
25450,906689
25460,906377
25470,906101
25480,906301
25490,907030
25500,907509
25510,907479
25520,907128
25530,907029
25540,907186
25550,906998
25560,907136
25570,907093
25580,907265
25590,906812
25600,906551
25610,906494
25620,906881
25630,907117
25640,907224
25650,907098
25660,906967
25670,906850
25680,906809
25690,906549
25700,906546
25710,906731
25720,906873
25730,906660
25740,906731
25750,906886
25760,907135
25770,907016
25780,906975
25790,906971
25800,907129
25810,907115
25820,907180
25830,907222
25840,907300
25850,907126
25860,906640
25870,906388
25880,906384
25890,906472
25900,906653
25910,906856
25920,907034
25930,907091
25940,907146
25950,907245
25960,907106
25970,906828
25980,906817
25990,907060
26000,907307
26010,907413
26020,907525
26030,907589
26040,907466
26050,907638
26060,907526
26070,907285
26080,907121
26090,907390
26100,907762
26110,907619
26120,907372
26130,906991
26140,906628
26150,906758
26160,906880
26170,907079
26180,906637
26190,906493
26200,906453
26210,906573
26220,906550
26230,906761
26240,907099
26250,907256
26260,907268
26270,907248
26280,907436
26290,907538
26300,907313
26310,907169
26320,907051
26330,906758
26340,906368
26350,905981
26360,906157
26370,906391
26380,906487
26390,906656
26400,906834
26410,907038
26420,906956
26430,906976
26440,907068
26450,907073
26460,907016
26470,907183
26480,907364
26490,907388
26500,907334
26510,907309
26520,907119
26530,906991
26540,906874
26550,906773
26560,906637
26570,906740
26580,906865
26590,907051
26600,907220
26610,907295
26620,906752
26630,906255
26640,906526
26650,907094
26660,907346
26670,907105
26680,907204
26690,907395
26700,907468
26710,907190
26720,906679
26730,906636
26740,906684
26750,907007
26760,907013
26770,906944
26780,906831
26790,906843
26800,907185
26810,907143
26820,907161
26830,906944
26840,907300
26850,907270
26860,907411
26870,907417
26880,907573
26890,907475
26900,907048
26910,906651
26920,906551
26930,906985
26940,907252
26950,907207
26960,906856
26970,906907
26980,906656
26990,906846
27000,906741
27010,906666
27020,906491
27030,906588
27040,906789
27050,906958
27060,906933
27070,907096
27080,906965
27090,906853
27100,906974
27110,907320
27120,907275
27130,907231
27140,907111
27150,907359
27160,907230
27170,907025
27180,907031
27190,907299
27200,907476
27210,907369
27220,907151
27230,906887
27240,906789
27250,906761
27260,906956
27270,907160
27280,907446
27290,907539
27300,907367
27310,907067
27320,907138
27330,907108
27340,906989
27350,906797
27360,906941
27370,907173
27380,907258
27390,907181
27400,907300
27410,907063
27420,907044
27430,906986
27440,907114
27450,907210
27460,907221
27470,907136
27480,907149
27490,906941
27500,906833
27510,906809
27520,907207
27530,907411
27540,907400
27550,907217
27560,907113
27570,906892
27580,906681
27590,906725
27600,906776
27610,906686
27620,906976
27630,906965
27640,907068
27650,906926
27660,907093
27670,907160
27680,906971
27690,906727
27700,906568
27710,906330
27720,906211
27730,906310
27740,906628
27750,906917
27760,907025
27770,906909
27780,906633
27790,906565
27800,906468
27810,906471
27820,906452
27830,906820
27840,907082
27850,906830
27860,906596
27870,906767
27880,906871
27890,906926
27900,906937
27910,907255
27920,907178
27930,906887
27940,906861
27950,906907
27960,907086
27970,907042
27980,906864
27990,906783
28000,906356
28010,906281
28020,906281
28030,906684
28040,907073
28050,907066
28060,906815
28070,906842
28080,906827
28090,906889
28100,906618
28110,906543
28120,906620
28130,906744
28140,907120
28150,907161
28160,907215
28170,907106
28180,907060
28190,906925
28200,906505
28210,906243
28220,906141
28230,906441
28240,907013
28250,907388
28260,907411
28270,907400
28280,907454
28290,907296
28300,907189
28310,906731
28320,906585
28330,906202
28340,906266
28350,906604
28360,906802
28370,906911
28380,906757
28390,906951
28400,906922
28410,906738
28420,906579
28430,906495
28440,906771
28450,906799
28460,906907
28470,906838
28480,906820
28490,906914
28500,906935
28510,906855
28520,906649
28530,906609
28540,906831
28550,907175
28560,907306
28570,906894
28580,906593
28590,906544
28600,906712
28610,906893
28620,906819
28630,906745
28640,906637
28650,906937
28660,907309
28670,907187
28680,906718
28690,906278
28700,906211
28710,906332
28720,906564
28730,906804
28740,906847
28750,906909
28760,906926
28770,906628
28780,906437
28790,906539
28800,906858
28810,907194
28820,907178
28830,907321
28840,907241
28850,907099
28860,907087
28870,906778
28880,906661
28890,906632
28900,906961
28910,906851
28920,906938
28930,906928
28940,907169
28950,907063
28960,906794
28970,906676
28980,906493
28990,906626
29000,906766
29010,906565
29020,906449
29030,906200
29040,906394
29050,906371
29060,906659
29070,906951
29080,907086
29090,906850
29100,906641
29110,906424
29120,906519
29130,906629
29140,906813
29150,906771
29160,906613
29170,906487
29180,906637
29190,906517
29200,906603
29210,906548
29220,906917
29230,906932
29240,906839
29250,906463
29260,906250
29270,906469
29280,906978
29290,907290
29300,907228
29310,906786
29320,906708
29330,906663
29340,906824
29350,906737
29360,906648
29370,906766
29380,906866
29390,906759
29400,906608
29410,906524
29420,906624
29430,906434
29440,906326
29450,906650
29460,906844
29470,907147
29480,907099
29490,907053
29500,906806
29510,906588
29520,906548
29530,906722
29540,906729
29550,906662
29560,906485
29570,906438
29580,906393
29590,906270
29600,906172
29610,906232
29620,906415
29630,906413
29640,906583
29650,906891
29660,907205
29670,907169
29680,906893
29690,906746
29700,906518
29710,906609
29720,906576
29730,906682
29740,906391
29750,906371
29760,906527
29770,906696
29780,906603
29790,906358
29800,906339
29810,906448
29820,906948
29830,906906
29840,906938
29850,906715
29860,906858
29870,906626
29880,906596
29890,906971
29900,907232
29910,907364
29920,907146
29930,906930
29940,906853
29950,906701
29960,906793
29970,906480
29980,906379
29990,906468
30000,906761
30010,906873
30020,906938
30030,906770
30040,906540
30050,906431
30060,906678
30070,906726
30080,906760
30090,906655
30100,906824
30110,906853
30120,907135
30130,907258
30140,907123
30150,906910
30160,906883
30170,907156
30180,906963
30190,907238
30200,907125
30210,906949
30220,906557
30230,906656
30240,907153
30250,907099
30260,906896
30270,906824
30280,906981
30290,907019
30300,907102
30310,907045
30320,906971
30330,906869
30340,910341
30350,928430
30360,930787
30370,927885
30380,909944
30390,907494
30400,906684
30410,906473
30420,906564
30430,906975
30440,907253
30450,906980
30460,906491
30470,906497
30480,906753
30490,907012
30500,906813
30510,907030
30520,907174
30530,907233
30540,907173
30550,907191
30560,907331
30570,907399
30580,907169
30590,906956
30600,906859
30610,907081
30620,907183
30630,907133
30640,907098
30650,907131
30660,907067
30670,906993
30680,906969
30690,906873
30700,906848
30710,906791
30720,906880
30730,907094
30740,907067
30750,906980
30760,906679
30770,906715
30780,906759
30790,907106
30800,907186
30810,907204
30820,907270
30830,907206
30840,907279
30850,907088
30860,907274
30870,907076
30880,906861
30890,906858
30900,906781
30910,906636
30920,906508
30930,906548
30940,907009
30950,907359
30960,907554
30970,907316
30980,906849
30990,906708
31000,906499
31010,906583
31020,906634
31030,907001
31040,907000
31050,906998
31060,906904
31070,907046
31080,907076
31090,907044
31100,907013
31110,907039
31120,907199
31130,906977
31140,906620
31150,906543
31160,906656
31170,907112
31180,907061
31190,907192
31200,906879
31210,906806
31220,906896
31230,906955
31240,907031
31250,907082
31260,907679
31270,907710
31280,907298
31290,907052
31300,907021
31310,907063
31320,906733
31330,906889
31340,907202
31350,907460
31360,907229
31370,907151
31380,906723
31390,906836
31400,907052
31410,907414
31420,907311
31430,906818
31440,906596
31450,906506
31460,906471
31470,906637
31480,906776
31490,907039
31500,907114
31510,907205
31520,907157
31530,906851
31540,906974
31550,907298
31560,907803
31570,907569
31580,907188
31590,907091
31600,907261
31610,907367
31620,907296
31630,907251
31640,907405
31650,907316
31660,907226
31670,907189
31680,907279
31690,907216
31700,907224
31710,907157
31720,906917
31730,906746
31740,907045
31750,907440
31760,907374
31770,907203
31780,907207
31790,907165
31800,906773
31810,906742
31820,906950
31830,907412
31840,907748
31850,907768
31860,907394
31870,907020
31880,906806
31890,906836
31900,906738
31910,906719
31920,906438
31930,906242
31940,906626
31950,907066
31960,907353
31970,907200
31980,907292
31990,907346
32000,907286
32010,907436
32020,907561
32030,907431
32040,907034
32050,906880
32060,906731
32070,906874
32080,906856
32090,907136
32100,906879
32110,906748
32120,906716
32130,906954
32140,906962
32150,906921
32160,906716
32170,906795
32180,906696
32190,906876
32200,907067
32210,907506
32220,907413
32230,907144
32240,906879
32250,906995
32260,907072
32270,907147
32280,907271
32290,907331
32300,907133
32310,907164
32320,907292
32330,907243
32340,906946
32350,906824
32360,906926
32370,906926
32380,906911
32390,907220
32400,907238
32410,907128
32420,906624
32430,906728
32440,907156
32450,907719
32460,907822
32470,907613
32480,907203
32490,906965
32500,906902
32510,906742
32520,906906
32530,906994
32540,907463
32550,907416
32560,907233
32570,906915
32580,906894
32590,907159
32600,907265
32610,907150
32620,906788
32630,906653
32640,906686
32650,907083
32660,907503
32670,907626
32680,907250
32690,907054
32700,907112
32710,907241
32720,907389
32730,907484
32740,907640
32750,907456
32760,907560
32770,907615
32780,907584
32790,907261
32800,907125
32810,907165
32820,906884
32830,906767
32840,907016
32850,907489
32860,907518
32870,907268
32880,907226
32890,907140
32900,907240
32910,907193
32920,907381
32930,906909
32940,906699
32950,906461
32960,906497
32970,906514
32980,906789
32990,907180
33000,907501
33010,907669
33020,907691
33030,907658
33040,907397
33050,907712
33060,907896
33070,908122
33080,907877
33090,907758
33100,907374
33110,907102
33120,906904
33130,907029
33140,907196
33150,907265
33160,907229
33170,907277
33180,907506
33190,907469
33200,907259
33210,907095
33220,906952
33230,907001
33240,907215
33250,907451
33260,907406
33270,907210
33280,907385
33290,907451
33300,907246
33310,907143
33320,907285
33330,907382
33340,907348
33350,907254
33360,907076
33370,907078
33380,906994
33390,907106
33400,907171
33410,907389
33420,907403
33430,907198
33440,906964
33450,906956
33460,907104
33470,907434
33480,907718
33490,907616
33500,907181
33510,907091
33520,907140
33530,907371
33540,907459
33550,907559
33560,907296
33570,906804
33580,906624
33590,906953
33600,907040
33610,907202
33620,907095
33630,907205
33640,907233
33650,907228
33660,907349
33670,907337
33680,907408
33690,907286
33700,907279
33710,907611
33720,907931
33730,907731
33740,907340
33750,906930
33760,906926
33770,906817
33780,906731
33790,906858
33800,907143
33810,907496
33820,907502
33830,907435
33840,907555
33850,907525
33860,907779
33870,907598
33880,907574
33890,907228
33900,907043
33910,907009
33920,907276
33930,907505
33940,907475
33950,907060
33960,906810
33970,906800
33980,906945
33990,907124
34000,907289
34010,907201
34020,907151
34030,907141
34040,907147
34050,907088
34060,906921
34070,907139
34080,907296
34090,907466
34100,907434
34110,907391
34120,907233
34130,907085
34140,907161
34150,907130
34160,906925
34170,906892
34180,907041
34190,907218
34200,907229
34210,907304
34220,907335
34230,907149
34240,907253
34250,907113
34260,907067
34270,907037
34280,907383
34290,907736
34300,907637
34310,907369
34320,907346
34330,907511
34340,907898
34350,907799
34360,907511
34370,907094
34380,906982
34390,907334
34400,907610
34410,907740
34420,907383
34430,907214
34440,907159
34450,907190
34460,907361
34470,907477
34480,907651
34490,907313
34500,907276
34510,907385
34520,907549
34530,907277
34540,907093
34550,907228
34560,907654
34570,908008
34580,908032
34590,907885
34600,907534
34610,907409
34620,907571
34630,907523
34640,907493
34650,907127
34660,907269
34670,907386
34680,907526
34690,907721
34700,907675
34710,907724
34720,907545
34730,907259
34740,907219
34750,907056
34760,907360
34770,907601
34780,907796
34790,907562
34800,907069
34810,906900
34820,907124
34830,907067
34840,906891
34850,906626
34860,907040
34870,907036
34880,907244
34890,907183
34900,907286
34910,907281
34920,907502
34930,907586
34940,907514
34950,907059
34960,907029
34970,906950
34980,906952
34990,906866
35000,906840
35010,907011
35020,906869
35030,906801
35040,906826
35050,907016
35060,907281
35070,907026
35080,906731
35090,906689
35100,906908
35110,907339
35120,907447
35130,907258
35140,907161
35150,906973
35160,907136
35170,907054
35180,907224
35190,907305
35200,907465
35210,907218
35220,907200
35230,907190
35240,907327
35250,907146
35260,907175
35270,907263
35280,907306
35290,907192
35300,907361
35310,907528
35320,907458
35330,907127
35340,907031
35350,906899
35360,906914
35370,906823
35380,906947
35390,906818
35400,906918
35410,907341
35420,907803
35430,908004
35440,908003
35450,907576
